symbol,publishedDate,title,image,site,text,url
PPL,2024-02-14 09:16:09,PPL to Release Q4 Earnings: Here's What You Need to Know,https://cdn.snapi.dev/images/v1/v/z/332-2275788.jpg,Zacks Investment Research,PPL's fourth-quarter 2023 results are likely to benefit from the use of new technology and savings in operation and maintenance costs.,https://www.zacks.com/stock/news/2225996/ppl-to-release-q4-earnings-here-s-what-you-need-to-know?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_preview-2225996
PPL,2024-02-12 19:21:20,PPL (PPL) Increases Despite Market Slip: Here's What You Need to Know,https://cdn.snapi.dev/images/v1/s/d/default37-2272586.jpg,Zacks Investment Research,"In the latest trading session, PPL (PPL) closed at $26.30, marking a +1.66% move from the previous day.",https://www.zacks.com/stock/news/2225103/ppl-ppl-increases-despite-market-slip-here-s-what-you-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v3-2225103
PPL,2024-01-31 08:45:00,PPL Corporation to conduct webcast on 2023 earnings results,https://cdn.snapi.dev/images/v1/4/a/conf2-2253002.jpg,PRNewsWire,"ALLENTOWN, Pa. , Jan. 31, 2024 /PRNewswire/ -- PPL Corporation (NYSE: PPL) will release consolidated fourth-quarter and year-end 2023 earnings results on Friday, Feb. 16.",https://www.prnewswire.com/news-releases/ppl-corporation-to-conduct-webcast-on-2023-earnings-results-302049338.html
PPL,2024-01-19 19:21:19,PPL (PPL) Increases Yet Falls Behind Market: What Investors Need to Know,https://cdn.snapi.dev/images/v1/o/k/default8-2237155.jpg,Zacks Investment Research,"In the most recent trading session, PPL (PPL) closed at $26.01, indicating a +0.31% shift from the previous trading day.",https://www.zacks.com/stock/news/2213114/ppl-ppl-increases-yet-falls-behind-market-what-investors-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v3-2213114
PPL,2023-12-15 09:01:33,Here's Why You Should Add PPL to Your Portfolio Right Now,https://cdn.snapi.dev/images/v1/u/c/567-2198011.jpg,Zacks Investment Research,"PPL makes a strong case for investment, given its earnings growth prospects, strong return on equity and ability to increase shareholders' value.",https://www.zacks.com/stock/news/2198431/here-s-why-you-should-add-ppl-to-your-portfolio-right-now
PPL,2023-12-12 12:47:11,PPL or EXC: Which Is the Better Value Stock Right Now?,https://cdn.snapi.dev/images/v1/f/p/default29-2193405.jpg,Zacks Investment Research,Investors interested in stocks from the Utility - Electric Power sector have probably already heard of PPL (PPL) and Exelon (EXC). But which of these two stocks offers value investors a better bang for their buck right now?,https://www.zacks.com/stock/news/2196897/ppl-or-exc-which-is-the-better-value-stock-right-now
PPL,2023-12-06 11:23:18,PPL Corporation's Geographic Footprint Limits Upside,https://cdn.snapi.dev/images/v1/y/p/image-508549263-2186006.jpg,Seeking Alpha,"PPL Corporation shares have underperformed due to higher rates and concerns about interest costs for capital programs. Q3 earnings were slightly ahead of expectations, driven by increased rates and cost discipline, despite lower electricity usage. PPL's capital program aims for 6-8% earnings growth through 2026, but population and economic trends in its service regions pose risks.",https://seekingalpha.com/article/4656331-ppl-corporation-geographic-footprint-limits-upside
PPL,2023-11-15 12:47:14,PPL or DTE: Which Is the Better Value Stock Right Now?,https://cdn.snapi.dev/images/v1/y/5/default36-2159895.jpg,Zacks Investment Research,Investors interested in stocks from the Utility - Electric Power sector have probably already heard of PPL (PPL) and DTE Energy (DTE). But which of these two stocks is more attractive to value investors?,https://www.zacks.com/stock/news/2184760/ppl-or-dte-which-is-the-better-value-stock-right-now
PPL,2023-11-14 09:01:22,Here's Why You Should Add PPL to Your Portfolio Right Now,https://cdn.snapi.dev/images/v1/e/6/51481-2156894.jpg,Zacks Investment Research,"PPL makes a strong case for investment, given its positive growth estimates, strong financial position and systematic capital plan.",https://www.zacks.com/stock/news/2183789/here-s-why-you-should-add-ppl-to-your-portfolio-right-now
PPL,2023-11-02 12:04:55,"PPL's Q3 Earnings Miss Estimates, Revenues Decrease Y/Y",https://cdn.snapi.dev/images/v1/s/h/567-2136893.jpg,Zacks Investment Research,PPL Corporation's (PPL) third-quarter earnings and sales miss estimates. The company narrowed its earnings expectation for 2023.,https://www.zacks.com/stock/news/2177462/ppl-s-q3-earnings-miss-estimates-revenues-decrease-y-y
PPL,2023-11-01 09:01:12,PPL to Release Q3 Earnings: Here's What You Need to Know,https://cdn.snapi.dev/images/v1/o/l/2948-2132895.jpg,Zacks Investment Research,PPL's third-quarter 2023 results are likely to benefit from the use of new technology and savings in operation and maintenance costs.,https://www.zacks.com/stock/news/2176155/ppl-to-release-q3-earnings-here-s-what-you-need-to-know
PPL,2023-10-20 08:30:00,PPL Corporation to conduct webcast on third-quarter 2023 earnings results,https://cdn.snapi.dev/images/v1/u/t/conf9-2113105.jpg,PRNewsWire,"ALLENTOWN, Pa. , Oct. 20, 2023 /PRNewswire/ -- PPL Corporation (NYSE: PPL) will release consolidated third-quarter 2023 earnings results on Thursday, Nov. 2.",https://www.prnewswire.com/news-releases/ppl-corporation-to-conduct-webcast-on-third-quarter-2023-earnings-results-301963056.html
PPL,2023-10-16 09:47:24,PPL's Arm Issues RFP for Offshore Wind to Power Rhode Island,https://cdn.snapi.dev/images/v1/m/s/51142-2104718.jpg,Zacks Investment Research,"PPL's subsidiary, Rhode Island Energy, issues the largest-ever request for proposals for renewable energy of 1200 MW of offshore wind to support the state's energy needs.",https://www.zacks.com/stock/news/2166376/ppl-s-arm-issues-rfp-for-offshore-wind-to-power-rhode-island
PPL,2023-10-11 20:18:11,PPL (PPL) Laps the Stock Market: Here's Why,https://cdn.snapi.dev/images/v1/e/v/default27-2099905.jpg,Zacks Investment Research,"In the latest trading session, PPL (PPL) closed at $24.11, marking a +1.05% move from the previous day.",https://www.zacks.com/stock/news/2164603/ppl-ppl-laps-the-stock-market-here-s-why
PPL,2023-09-25 22:34:19,"PPL: Still A 'Hold', Despite A Double-Digit Downturn",https://cdn.snapi.dev/images/v1/z/a/image-1443576938-2077245.jpg,Seeking Alpha,"PPL Corporation's valuation relative to potential upside in the current macro environment does not make sense. PPL has a strong balance sheet and offers 6-8% annual EPS and dividend growth until 2026E. The company's valuation is still above 16x normalized, making it difficult to achieve a 15% annualized rate of return.",https://seekingalpha.com/article/4637278-ppl-stock-still-hold-despite-double-digit-downturn
PPL,2023-09-25 12:00:55,PPL: A Similar Story Again,https://cdn.snapi.dev/images/v1/m/k/image-1443576938-2076618.jpg,Seeking Alpha,"PPL made transformative moves in 2021, divesting its UK assets and acquiring Narragansett in the US. The company's focus on dividends has hurt its long-term prospects, with high payout ratios and increasing net debt levels. Second quarter results were weaker than expected, with net debt ticking up and capital spending set to rise further.",https://seekingalpha.com/article/4637185-ppl-corp-stock-a-similar-story-again
PPL,2023-08-11 08:32:07,"PPL Rides on Investments, Focuses on Clean Power Generation",https://cdn.snapi.dev/images/v1/l/9/567-2019368.jpg,Zacks Investment Research,"PPL is expected to further gain from its ongoing capital investments, completed acquisition, and savings in operation and maintenance costs.",https://www.zacks.com/stock/news/2135528/ppl-rides-on-investments-focuses-on-clean-power-generation
PPL,2023-08-04 15:23:04,PPL Corporation (PPL) Q2 2023 Earnings Call Transcript,https://cdn.snapi.dev/images/v1/r/s/transcript16-2008066.jpg,Seeking Alpha,"PPL Corporation (NYSE:PPL ) Q2 2023 Earnings Conference Call August 4, 2023 10:00 AM ET Company Participants Andy Ludwig - Vice President, Investor Relations Vince Sorgi - President and Chief Executive Officer Joe Bergstein - Chief Financial Officer Conference Call Participants Durgesh Chopra - Evercore ISI Paul Zimbardo - Bank of America David Arcaro - Morgan Stanley Shar Pourreza - Guggenheim Partners Gregg Orrill - UBS Anthony Crowdell - Mizuho Operator Good day, and welcome to the PPL Corporation Second Quarter 2023 Earnings Conference Call. [Operator Instructions] Note that this event is being recorded.",https://seekingalpha.com/article/4624171-ppl-corporation-ppl-q2-2023-earnings-call-transcript
PPL,2023-08-04 12:02:23,"PPL Q2 Earnings Fall Short of Estimates, Sales Rise Y/Y",https://cdn.snapi.dev/images/v1/e/a/35723-2007704.jpg,Zacks Investment Research,"PPL's second-quarter 2023 earnings decline year over year, while revenues increase. Total electricity sales decline during the same period.",https://www.zacks.com/stock/news/2132775/ppl-q2-earnings-fall-short-of-estimates-sales-rise-y-y
PPL,2023-08-04 10:32:35,PPL (PPL) Q2 Earnings Miss Estimates,https://cdn.snapi.dev/images/v1/g/p/default3-2007524.jpg,Zacks Investment Research,"PPL (PPL) came out with quarterly earnings of $0.29 per share, missing the Zacks Consensus Estimate of $0.32 per share. This compares to earnings of $0.30 per share a year ago.",https://www.zacks.com/stock/news/2132655/ppl-ppl-q2-earnings-miss-estimates
PPL,2023-08-03 12:46:01,What You Need to Know Ahead of PPL Q2 Earnings,https://cdn.snapi.dev/images/v1/1/2/40448-2005183.jpg,Zacks Investment Research,"PPL's Q2 2023 results are expected to benefit from ongoing capital investments and operation and maintenance cost savings. However, higher interest expenses might have impacted negatively.",https://www.zacks.com/stock/news/2132133/what-you-need-to-know-ahead-of-ppl-q2-earnings
PPL,2023-07-21 08:45:00,PPL Corporation to Conduct Webcast on Second-Quarter 2023 Earnings Results,https://cdn.snapi.dev/images/v1/z/p/conf11-1982289.jpg,PRNewsWire,"ALLENTOWN, Pa. , July 21, 2023 /PRNewswire/ -- PPL Corporation (NYSE: PPL) will release consolidated second-quarter 2023 earnings results on Friday, Aug. 4.",https://www.prnewswire.com/news-releases/ppl-corporation-to-conduct-webcast-on-second-quarter-2023-earnings-results-301882997.html
PPL,2023-06-30 10:43:00,DTE or PPL: Which Is a Better Utility Electric Power Stock?,https://cdn.snapi.dev/images/v1/h/7/567-1955247.jpg,Zacks Investment Research,DTE Energy (DTE) appears to be a better utility electric power stock than PPL at present.,https://www.zacks.com/stock/news/2115399/dte-or-ppl-which-is-a-better-utility-electric-power-stock
PPL,2023-06-30 09:11:14,4 Solid Stocks to Bet on in a Resilient Labor Market,https://cdn.snapi.dev/images/v1/y/i/2950-1955054.jpg,Zacks Investment Research,"Given the market volatility, it would be wise to invest in defensive stocks like PPL Corporation (PPL), NiSource Inc. (NI), Ingredion Incorporated (INGR) and Lamb Weston Holdings, Inc. (LW).",https://www.zacks.com/stock/news/2115265/4-solid-stocks-to-bet-on-in-a-resilient-labor-market
PPL,2023-06-26 09:46:37,5 Stocks to Buy as Fed Continues to Grapple With Inflation,https://cdn.snapi.dev/images/v1/0/0/1176-1947827.jpg,Zacks Investment Research,"The Fed has indicated at least two more interest rate hikes this year as inflation is still high. Invest in utility stocks like NiSource (NI), Spire (SR), PPL Corporation (PPL), Atmos Energy Corporation (ATO) and Northwest Natural Holding Company (NWN).",https://www.zacks.com/stock/news/2112980/5-stocks-to-buy-as-fed-continues-to-grapple-with-inflation
PPL,2023-06-22 10:21:48,Here's Why You Should Add PPL to Your Portfolio Right Now,https://cdn.snapi.dev/images/v1/q/f/utilities25-1944383.jpg,Zacks Investment Research,"PPL makes a strong case for investment, given its earnings growth prospects, strong return on equity and ability to increase shareholders' value.",https://www.zacks.com/stock/news/2111675/here-s-why-you-should-add-ppl-to-your-portfolio-right-now
PPL,2023-05-31 06:44:04,"PPL Benefits From Acquisitions, Cost-Saving Initiatives",https://cdn.snapi.dev/images/v1/5/3/utilities10-1913721.jpg,Zacks Investment Research,"PPL is expected to further benefit from its ongoing capital investments, completed acquisitions, and savings in operation and maintenance costs.",https://www.zacks.com/stock/news/2101744/ppl-benefits-from-acquisitions-cost-saving-initiatives
PPL,2023-05-04 16:43:07,PPL Corporation's (PPL) Q1 Earnings & Sales Surpass Estimates,https://cdn.snapi.dev/images/v1/d/t/utilities15-1873160.jpg,Zacks Investment Research,PPL Corporation's (PPL) first-quarter earnings are better than expected. Acquired Rhodes Island assets continue to contribute to the company's earnings.,https://www.zacks.com/stock/news/2090361/ppl-corporation-s-ppl-q1-earnings-sales-surpass-estimates
PPL,2023-05-02 06:03:07,PPL Corp.: Strategic Repositioning Fostering Growth,https://cdn.snapi.dev/images/v1/i/d/image-1372200846-1864812.jpg,Seeking Alpha,"PPL's previous quarterly earnings were strong in regards to revenues and down on EPS due to restructuring. Adjusting for dividends, the company has maintained performance with the S&P 500.",https://seekingalpha.com/article/4598760-ppl-corp-strategic-repositioning-fostering-growth
PPL,2023-05-01 08:23:20,PPL Corporation (PPL) to Post Q1 Earnings: What's in Store?,https://cdn.snapi.dev/images/v1/n/u/utilities27-1862955.jpg,Zacks Investment Research,PPL Corporation's (PPL) first-quarter earnings are likely to have benefited from higher residential group demands and a decline in O&M expenses.,https://www.zacks.com/stock/news/2087317/ppl-corporation-ppl-to-post-q1-earnings-what-s-in-store
PPL,2023-04-21 08:00:00,PPL Corporation to Conduct Webcast on First-Quarter 2023 Earnings Results,https://cdn.snapi.dev/images/v1/g/m/conf1-1847752.jpg,PRNewsWire,"ALLENTOWN, Pa. , April 21, 2023 /PRNewswire/ -- PPL Corporation (NYSE: PPL) will release consolidated first-quarter 2023 earnings results on Thursday, May 4.",https://www.prnewswire.com/news-releases/ppl-corporation-to-conduct-webcast-on-first-quarter-2023-earnings-results-301803723.html
PPL,2023-03-10 08:28:06,"PPL Corporation (PPL) to Gain From Domestic Focus, Investment",https://cdn.snapi.dev/images/v1/4/i/utilities7-1791286.jpg,Zacks Investment Research,PPL Corporation (PPL) is expected to benefit from its ongoing capital investments and completed acquisitions.,https://www.zacks.com/stock/news/2063977/ppl-corporation-ppl-to-gain-from-domestic-focus-investment
PPL,2023-02-17 15:03:04,"PPL Corporation's (PPL) Q4 Earnings In Line, Revenues Beat Estimates",https://cdn.snapi.dev/images/v1/k/i/utilities19-1760225.jpg,Zacks Investment Research,"PPL Corporation???s (PPL) fourth-quarter earnings are on par with estimates, while revenues surpass the same.",https://www.zacks.com/stock/news/2056084/ppl-corporation-s-ppl-q4-earnings-in-line-revenues-beat-estimates
PPL,2023-02-17 12:15:20,PPL Corporation (PPL) Q4 2022 Earnings Call Transcript,https://cdn.snapi.dev/images/v1/3/c/transcript29-1759969.jpg,Seeking Alpha,"PPL Corporation (NYSE:PPL ) Q4 2022 Earnings Conference Call February 17, 2023 11:00 AM ET Company Participants Andy Ludwig - Vice President, Investor Relations Vince Sorgi - President & Chief Executive Officer Joe Bergstein - Chief Financial Officer Conference Call Participants Shar Pourreza - Guggenheim Partners Durgesh Chopra - Evercore ISI Paul Patterson - Glenrock Associates Angie Storozynski - Seaport David Arcaro - Morgan Stanley Greg Orrill - UBS Paul Zimbardo - Bank of America Neil Kalton - Wells Fargo Operator Good morning and welcome to the PPL Corporation Fourth Quarter and Year-end 2022 Financial Results Conference Call. All participants will be in listen-only mode.",https://seekingalpha.com/article/4579533-ppl-corporation-ppl-q4-2022-earnings-call-transcript
PPL,2023-02-17 10:32:19,PPL (PPL) Matches Q4 Earnings Estimates,https://cdn.snapi.dev/images/v1/h/7/utilities15-1759701.jpg,Zacks Investment Research,"PPL (PPL) delivered earnings and revenue surprises of 0% and 44.27%, respectively, for the quarter ended December 2022. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/stock/news/2055856/ppl-ppl-matches-q4-earnings-estimates
PPL,2023-02-13 15:52:14,PPL Corporation: Still Not Electrified After A Reasonable 2022,https://cdn.snapi.dev/images/v1/o/2/image-1371621291-1751637.jpg,Seeking Alpha,PPL Corporation has made some transformative moves in 2021. Moving out of the UK and buying a U.S. asset has addressed leverage in part.,https://seekingalpha.com/article/4577891-ppl-corporation-still-not-electrified-after-a-reasonable-2022
PPL,2023-02-13 09:47:28,PPL Corporation (PPL) to Report Q4 Earnings: What to Expect?,https://cdn.snapi.dev/images/v1/o/e/utilities29-1751010.jpg,Zacks Investment Research,PPL Corporation (PPL) fourth-quarter earnings are likely to have benefited from ongoing capital investments and completed acquisition.,https://www.zacks.com/stock/news/2053285/ppl-corporation-ppl-to-report-q4-earnings-what-to-expect
PPL,2023-01-10 19:34:12,PPL (PPL) Flat As Market Gains: What You Should Know,https://cdn.snapi.dev/images/v1/l/d/utilities4-1703576.jpg,Zacks Investment Research,"PPL (PPL) closed the most recent trading day at $30.17, making no change from the previous trading session.",https://www.zacks.com/stock/news/2037633/ppl-ppl-flat-as-market-gains-what-you-should-know
PPL,2023-01-04 09:47:29,5 Low-Beta High-Yielding Stocks for a Likely Volatile January,https://cdn.snapi.dev/images/v1/4/a/defensive-stocks-1024x576-1323770-1694872.jpg,Zacks Investment Research,"In January, investment in low-beta stocks with a high dividend yield and a favorable Zacks Rank may be the best option. Five such stocks are: CAG, CNA, ETR, PPL and KMB.",https://www.zacks.com/stock/news/2035007/5-low-beta-high-yielding-stocks-for-a-likely-volatile-january
PPL,2022-12-12 09:47:17,Top 5 Utility Stocks to Stay Safe in a Likely Volatile Week,https://cdn.snapi.dev/images/v1/g/v/utilities23-1671798.jpg,Zacks Investment Research,"We have narrowed our search to five low-beta utility stocks that are regular dividend payers. These are: AEP, AES, NI, NRG and PPL.",https://www.zacks.com/stock/news/2027678/top-5-utility-stocks-to-stay-safe-in-a-likely-volatile-week
PPL,2022-12-06 20:19:35,"PPL Corporation: Pricey Safety, It's A 'Hold' Here",https://cdn.snapi.dev/images/v1/8/s/image-1369067392-1665432.jpg,Seeking Alpha,"PPL is a utility - which is a sector I'm fairly fond of investing in. In this case, we're looking at a PA, KY and Rhode-Island based utility. The company has an appealing rate base, a good size and market cap, and provides service to 3.5M customers across its 20,600 square mile service area.",https://seekingalpha.com/article/4562804-ppl-stock-pricey-safety-hold
PPL,2022-12-05 22:58:41,These Were the 5 Best and Worst Performing Utilities Stocks in November 2022,https://cdn.snapi.dev/images/v1/m/s/oil20-1663559.jpg,24/7 Wall Street,Investing in utilities stocks is among the best low-risk and long-term investments.,https://247wallst.com/investing/2022/12/05/these-were-the-5-best-and-worst-performing-utilities-stocks-in-november-2022/
PPL,2022-11-04 14:47:04,PPL Corporation (PPL) Q3 2022 Earnings Call Transcript,https://cdn.snapi.dev/images/v1/8/t/transcript45-1620250.jpg,Seeking Alpha,"PPL Corporation (NYSE:PPL ) Q3 2022 Results Conference Call November 4, 2022 11:00 AM ET Company Participants Andy Ludwig - Vice President of Investor Relations Vince Sorgi - President and CEO Joe Bergstein - Chief Financial Officer Conference Call Participants Shar Pourreza - Guggenheim Partners Durgesh Chopra - Evercore ISI David Arcaro - Morgan Stanley Michael Lapides - Goldman Sachs Paul Zimbardo - Bank of America Nick Campanella - Credit Suisse Paul Patterson - Glenrock Associates Anthony Crowdell - Mizuho David Paz - Wolfe Research Operator Good day, and welcome to the PPL Corporation Third Quarter Earnings Conference Call [Operator Instructions]. Please note, this event is being recorded.",https://seekingalpha.com/article/4553319-ppl-corporation-ppl-q3-2022-earnings-call-transcript
PPL,2022-11-04 13:34:03,"PPL Q3 Earnings Match Estimates, Revenues Beat the Mark",https://cdn.snapi.dev/images/v1/q/g/utilities23-1620102.jpg,Zacks Investment Research,PPL Corp.'s (PPL) third-quarter earnings were in-line with estimates and the company narrowed its 2022 earnings guidance.,https://www.zacks.com/stock/news/2014369/ppl-q3-earnings-match-estimates-revenues-beat-the-mark
PPL,2022-11-03 12:48:36,"Utility Stocks' Q3 Earnings to Watch on Nov 4: D, PNM & More",https://cdn.snapi.dev/images/v1/l/9/utilities2-1617339.jpg,Zacks Investment Research,"Total Q3 earnings of Utility stocks are expected to decline 8.4% year over year, while revenues are likely to improve 7.9%. D, PNM, DUK & PPL are due to post their numbers tomorrow.",https://www.zacks.com/stock/news/2013499/utility-stocks-q3-earnings-to-watch-on-nov-4-d-pnm-more
PPL,2022-11-03 09:03:16,PPL Gears Up to Report Q3 Earnings: What's in the Offing?,https://cdn.snapi.dev/images/v1/m/x/utilities1-1616428.jpg,Zacks Investment Research,PPL Corporation's (PPL) third-quarter earnings are expected to have benefited from higher sales volume in service territories and lower interest expenses.,https://www.zacks.com/stock/news/2013180/ppl-gears-up-to-report-q3-earnings-what-s-in-the-offing
PPL,2022-10-21 10:15:00,PPL Corporation to Conduct Webcast on Third-Quarter 2022 Earnings Results,https://cdn.snapi.dev/images/v1/t/3/conf19-1593479.jpg,PRNewsWire,"ALLENTOWN, Pa. , Oct. 21, 2022 /PRNewswire/ -- PPL Corporation (NYSE:PPL) will release consolidated third-quarter 2022 earnings results on Friday, Nov. 4.",https://www.prnewswire.com/news-releases/ppl-corporation-to-conduct-webcast-on-third-quarter-2022-earnings-results-301656056.html
PPL,2022-09-30 11:18:45,"PPL (PPL) Loses 11.4% in 4 Weeks, Here's Why a Trend Reversal May be Around the Corner",https://cdn.snapi.dev/images/v1/i/l/utilities25-1564668.jpg,Zacks Investment Research,"PPL (PPL) is technically in oversold territory now, so the heavy selling pressure might have exhausted. This along with strong agreement among Wall Street analysts in raising earnings estimates could lead to a trend reversal for the stock.",https://www.zacks.com/stock/news/1987028/ppl-ppl-loses-11-4-in-4-weeks-here-s-why-a-trend-reversal-may-be-around-the-corner
PPL,2022-09-29 11:17:19,PPL (PPL) Forms 'Hammer Chart Pattern': Time for Bottom Fishing?,https://cdn.snapi.dev/images/v1/d/h/utilities21-1563006.jpg,Zacks Investment Research,"PPL (PPL) appears to have found support after losing some value lately, as indicated by the formation of a hammer chart. In addition to this technical chart pattern, strong agreement among Wall Street analysts in revising earnings estimates higher enhances the stock's potential for a turnaround in the near term.",https://www.zacks.com/stock/news/1986539/ppl-ppl-forms-hammer-chart-pattern-time-for-bottom-fishing
PPL,2022-09-26 09:47:18,Why PPL Stock Is a Good Choice for Your Portfolio Right Now,https://cdn.snapi.dev/images/v1/s/r/utilities14-1557853.jpg,Zacks Investment Research,"PPL is a lucrative stock to invest, given the positive estimates movement, efficient debt management and significant capital expenditure to strengthen infrastructure.",https://www.zacks.com/stock/news/1984742/why-ppl-stock-is-a-good-choice-for-your-portfolio-right-now
PPL,2022-09-23 16:01:02,"PPL: A Steady Utility With Upside Earnings Growth, But A Pricey Stock",https://cdn.snapi.dev/images/v1/o/s/image-1386501841-1556588.jpg,Seeking Alpha,"The Utilities sector has returned 2% in 2022, beating the S&P 500's 22% total return decline. PPL, while underperforming the sector, has been a steady name amid market volatility.",https://seekingalpha.com/article/4542784-ppl-steady-utility-upside-earnings-growth-pricey-stock
PPL,2022-08-12 16:02:04,4 High-Yield Stocks for Dividend Investors,https://cdn.snapi.dev/images/v1/l/y/utilities29-1503272.jpg,GuruFocus,"PPL Corp, Duke Energy Corp, Novartis AG and Carlyle Group Inc. are topping the U.S. market average in terms of dividend yields.",https://www.gurufocus.com/news/1848416/4-highyield-stocks-for-dividend-investors
