symbol,publishedDate,title,image,site,text,url
WM,2024-03-11 09:11:07,5 Stocks to Watch on Their Recent Dividend Hikes,https://cdn.snapi.dev/images/v1/a/o/1190-2317837.jpg,Zacks Investment Research,"Investors may keep a tab on stocks like KAI, ROST, WM, EGLE and DELL, which have lately hiked their dividend payments.",https://www.zacks.com/stock/news/2238519/5-stocks-to-watch-on-their-recent-dividend-hikes?cid=CS-STOCKNEWSAPI-FT-analyst_blog|investment_ideas-2238519
WM,2024-03-08 19:06:24,Dividend Watch: 3 Companies Boosting Payouts,https://cdn.snapi.dev/images/v1/d/t/57303-2316323.jpg,Zacks Investment Research,"Growing dividend payouts reflect a company's successful nature, opting to share a growing portion of profits with shareholders.",https://www.zacks.com/stock/news/2238291/dividend-watch-3-companies-boosting-payouts?cid=CS-STOCKNEWSAPI-FT-stocks_in_the_news-2238291
WM,2024-03-08 10:51:18,Why Waste Management (WM) is a Top Growth Stock for the Long-Term,https://cdn.snapi.dev/images/v1/s/z/default43-2315646.jpg,Zacks Investment Research,The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,https://www.zacks.com/stock/news/2238035/why-waste-management-wm-is-a-top-growth-stock-for-the-long-term?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|zacks_education_growth_score-2238035
WM,2024-03-05 12:41:06,SRCL vs. WM: Which Stock Is the Better Value Option?,https://cdn.snapi.dev/images/v1/v/x/default38-2309157.jpg,Zacks Investment Research,Investors interested in Waste Removal Services stocks are likely familiar with Stericycle (SRCL) and Waste Management (WM). But which of these two companies is the best option for those looking for undervalued stocks?,https://www.zacks.com/stock/news/2236144/srcl-vs-wm-which-stock-is-the-better-value-option?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_3-2236144
WM,2024-02-29 05:35:00,Billionaire Bill Gates Has 82% of His $42 Billion Portfolio in Just 4 Stocks,https://cdn.snapi.dev/images/v1/h/i/urlhttps3a2f2fgfoolcdncom2fedi-2300514.jpg,The Motley Fool,The Bill & Melinda Gates Foundation Trust holds the money earmarked for Gates' charitable ventures. Many of the stocks have a long track record of paying and increasing dividends.,https://www.fool.com/investing/2024/02/29/billionaire-bill-gates-portfolio-4-stocks/
WM,2024-02-26 10:03:14,"Waste Management: 18% Per Year Since 2014, Is It Unstoppable?",https://cdn.snapi.dev/images/v1/k/b/waste2-2293639.jpg,Seeking Alpha,"Waste Management stock has seen a 29% increase since October 2023, outperforming the S&P 500 by 600 basis points. Since 2014, it has returned 18% per year.",https://seekingalpha.com/article/4673402-how-unstoppable-is-waste-management
WM,2024-02-26 07:50:53,These stocks are overbought and could crash soon,https://cdn.snapi.dev/images/v1/e/c/these-stocks-are-overbought-an-2293227.jpg,Finbold,"Over recent times, developments have emerged that have yet to be fully assimilated by the stock market. These developments have led to shifts in the valuation statuses of various stocks, transitioning some from oversold to overbought conditions and vice versa.",https://finbold.com/these-stocks-are-overbought-and-could-crash-soon/?utm_source=snapi
WM,2024-02-21 13:01:21,Here's Why Waste Management (WM) is a Great Momentum Stock to Buy,https://cdn.snapi.dev/images/v1/j/e/default21-2286651.jpg,Zacks Investment Research,Does Waste Management (WM) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/stock/news/2229549/here-s-why-waste-management-wm-is-a-great-momentum-stock-to-buy?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_10-2229549
WM,2024-02-19 11:26:04,WEX's Stock Gains 6.9% Despite Missing Q4 Earnings Estimates,https://cdn.snapi.dev/images/v1/m/k/1507-2282418.jpg,Zacks Investment Research,WEX's (WEX) revenues increase year over year in the fourth quarter of 2023.,https://www.zacks.com/stock/news/2228015/wex-s-stock-gains-6-9-despite-missing-q4-earnings-estimates?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2228015
WM,2024-02-15 16:27:51,Profit and Purpose: 7 Standout Stocks for the Ethical Investor,https://cdn.snapi.dev/images/v1/6/f/esg-investing-1-2279428.jpg,InvestorPlace,"Can you actually make money with environmental, social and governance ( ESG ) plays or so-called ethical stocks? Legacy interpretations imply that ethics and profits go together like water and oil.",https://investorplace.com/2024/02/profit-and-purpose-7-standout-stocks-for-the-ethical-investor/
WM,2024-02-13 14:19:00,Why Waste Management Stock Went Up on the Market's Down Day,https://cdn.snapi.dev/images/v1/x/e/urlhttps3a2f2fgfoolcdncom2fedi-2274320.jpg,The Motley Fool,Waste Management surpassed expectations to close out 2023. The company expects ongoing growth and investments in its business will yield better profits in the coming years.,https://www.fool.com/investing/2024/02/13/why-waste-management-stock-went-up-on-the-markets/
WM,2024-02-13 13:55:20,"Waste Management, Inc. (WM) Q4 2023 Earnings Call Transcript",https://cdn.snapi.dev/images/v1/j/9/transcript28-2274288.jpg,Seeking Alpha,"Waste Management, Inc. (WM) Q4 2023 Earnings Call Transcript",https://seekingalpha.com/article/4669859-waste-management-inc-wm-q4-2023-earnings-call-transcript
WM,2024-02-13 12:56:16,Waste Management's (WM) Q4 Earnings and Revenues Beat Estimates,https://cdn.snapi.dev/images/v1/t/x/2121-2274160.jpg,Zacks Investment Research,Waste Management's (WM) revenues and earnings increase year over year in the fourth quarter of 2023.,https://www.zacks.com/stock/news/2225694/waste-management-s-wm-q4-earnings-and-revenues-beat-estimates?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2225694
WM,2024-02-13 11:02:18,Waste Management: Is it a good use of your time?,https://cdn.snapi.dev/images/v1/r/w/med-20240213100011-waste-manag-2273892.jpg,MarketBeat,"Waste Management Inc. NYSE: WM is not a high-flying growth stock, a game-changing technology or a robust dividend, but it has many qualities income investors can appreciate.",https://www.marketbeat.com/originals/waste-management-is-it-a-good-use-of-your-time/?utm_source=snapi
WM,2024-02-12 21:01:05,Waste Management (WM) Q4 Earnings: Taking a Look at Key Metrics Versus Estimates,https://cdn.snapi.dev/images/v1/b/a/default10-2272641.jpg,Zacks Investment Research,"While the top- and bottom-line numbers for Waste Management (WM) give a sense of how the business performed in the quarter ended December 2023, it could be worth looking at how some of its key metrics compare to Wall Street estimates and year-ago values.",https://www.zacks.com/stock/news/2225122/waste-management-wm-q4-earnings-taking-a-look-at-key-metrics-versus-estimates?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2225122
WM,2024-02-12 20:16:04,Waste Management (WM) Q4 Earnings and Revenues Top Estimates,https://cdn.snapi.dev/images/v1/w/x/default5-2272625.jpg,Zacks Investment Research,"Waste Management (WM) came out with quarterly earnings of $1.74 per share, beating the Zacks Consensus Estimate of $1.53 per share. This compares to earnings of $1.30 per share a year ago.",https://www.zacks.com/stock/news/2225117/waste-management-wm-q4-earnings-and-revenues-top-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2225117
WM,2024-02-09 09:50:28,Should You Buy Waste Management (WM) Ahead of Earnings?,https://cdn.snapi.dev/images/v1/u/r/1526-2269373.jpg,Zacks Investment Research,Waste Management (WM) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.,https://www.zacks.com/stock/news/2223939/should-you-buy-waste-management-wm-ahead-of-earnings?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|earnings_surprise-2223939
WM,2024-02-08 08:45:54,Large and in Charge: 3 Large-Cap Stocks Ready for Lift-Off,https://cdn.snapi.dev/images/v1/3/g/large-cap-1600-1-1024x576-2266977.png,InvestorPlace,"Navigating the intricacies of the stock market requires strategic foresight when selecting the best large-cap stocks to buy. This is the reality, especially when identifying opportunities with robust long term growth prospects.",https://investorplace.com/2024/02/large-and-in-charge-3-large-cap-stocks-ready-for-lift-off/
WM,2024-02-08 08:01:12,Top 5 Dividend-Paying Stocks Set to Beat on Earnings Next Week,https://cdn.snapi.dev/images/v1/a/5/371-2266756.jpg,Zacks Investment Research,"We have narrowed our search to five dividend-paying large-cap stocks that are poised to beat on earnings next week. These are: WM, QSR, TAP, LDOS, VTR.",https://www.zacks.com/stock/news/2223076/top-5-dividend-paying-stocks-set-to-beat-on-earnings-next-week?cid=CS-STOCKNEWSAPI-FT-earnings_esp-2223076
WM,2024-02-07 13:26:41,What's in the Offing for Waste Management (WM) in Q4 Earnings?,https://cdn.snapi.dev/images/v1/2/f/2121-2265274.jpg,Zacks Investment Research,Waste Management's (WM) earnings are likely to increase from the year-ago levels on the back of improving segmental performance.,https://www.zacks.com/stock/news/2222802/what-s-in-the-offing-for-waste-management-wm-in-q4-earnings?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_preview-2222802
WM,2024-02-06 12:14:27,Waste Management: A Deep Dive Into A Recession-Proof Dividend Stock,https://cdn.snapi.dev/images/v1/i/f/image-1429769113-2262690.jpg,Seeking Alpha,"75% of WM's revenue has annuity-like characteristics, making it stable during economic downturns. WM consistently rewards shareholders through a strategic capital allocation plan, resulting in 19 consecutive years of dividend growth. While WM's dividend growth rate may not be in double digits, investors can rely on steady and consistent dividend payments for the long term.",https://seekingalpha.com/article/4667841-waste-management-a-deep-dive-into-a-recession-proof-dividend-stock
WM,2024-02-05 11:05:23,Waste Management (WM) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://cdn.snapi.dev/images/v1/s/r/default39-2260333.jpg,Zacks Investment Research,Waste Management (WM) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/stock/news/2221103/waste-management-wm-earnings-expected-to-grow-what-to-know-ahead-of-next-week-s-release?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2221103
WM,2024-01-25 14:29:14,Machinery Masters: 3 Industrial Stocks to Buy for Robust Returns,https://cdn.snapi.dev/images/v1/v/u/industrials1600e-2245397.jpg,InvestorPlace,Some investors may hesitate to invest in the industrial sector due to the economic uncertainty of 2024. Certain industrial companies will inevitably face challenges in the coming year.,https://investorplace.com/2024/01/machinery-masters-3-industrial-stocks-to-buy-for-robust-returns/
WM,2024-01-24 16:28:13,3 Industrial Stocks to Buy as the Economy Grows in 2024,https://cdn.snapi.dev/images/v1/x/d/industrials1600c-2243286.jpg,InvestorPlace,"The industrial sector is starting to pick up steam in 2024, making it a great time to consider the best industrial stocks to buy. Often considered a cornerstone for the U.S. economy, it is no surprise that investors continue to explore this abundant sector.",https://investorplace.com/2024/01/3-industrial-stocks-to-buy-as-the-economy-grows-in-2024/
WM,2024-01-24 09:30:00,Waste Management Makes Money From Hauling Garbage. But It Expects More Than Half of Its Profit Growth to Come From Something You Wouldn't Expect.,https://cdn.snapi.dev/images/v1/a/d/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f7619092fshocked-surprised-person-adjusts-glasses-in-officejpgopresizew400h400-2242411.jpg,The Motley Fool,Waste Management generates most of its revenue from collecting trash and disposing of it. The company is taking advantage of a resource already at its disposal to boost its profits.,https://www.fool.com/investing/2024/01/24/waste-management-makes-money-from-hauling-garbage/
WM,2024-01-24 07:30:00,Waste Management: A Great Dividend Grower For A Watch List,https://cdn.snapi.dev/images/v1/w/0/image-1434135008-2242037.jpg,Seeking Alpha,Buying businesses with simple and ingenious business models can work out well over the long haul. Waste Management's results in the third quarter were mixed. The company enjoys an A- credit rating from S&P on a stable outlook.,https://seekingalpha.com/article/4664563-waste-management-a-great-dividend-grower-for-a-watch-list
WM,2024-01-22 10:21:07,Time to Buy These 3 Stocks from a Prospering Waste Removal Sector,https://cdn.snapi.dev/images/v1/a/a/2121-2238513.jpg,Zacks Investment Research,"Waste Management thrives on tech integration, regulations and environmental awareness amid industrialization and urbanization. WM, RSG and SRCL are likely to be gainers from the ongoing trends.",https://www.zacks.com/commentary/2213307/time-to-buy-these-3-stocks-from-a-prospering-waste-removal-sector?cid=CS-STOCKNEWSAPI-FT-industry_outlook-2213307
WM,2024-01-22 08:32:00,This Boring Dividend Stock Just Hit an All-Time High and No One Is Talking About It,https://cdn.snapi.dev/images/v1/7/1/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f7618242fsanitation-engineer-garbage-pick-up-waste-management-1201x801-d21b45djpgopresizew400h400-2238250.jpg,The Motley Fool,"WM has a diversified, industry-leading business. There's growth potential as customers look for more sustainable solutions.",https://www.fool.com/investing/2024/01/22/boring-dividend-stock-just-hit-an-all-time-high/
WM,2024-01-13 05:04:00,3 Stocks That Could Create Lasting Generational Wealth,https://cdn.snapi.dev/images/v1/c/y/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f7608892fgrowing-moneyjpgopresizew400h400-2228388.jpg,The Motley Fool,Realty Income has grown wealth for its investors for over 50 years. Brookfield Renewable could be a powerful wealth creator in the decades ahead.,https://www.fool.com/investing/2024/01/13/3-stocks-that-could-create-lasting-generational-we/
WM,2024-01-09 17:20:00,WM Sets Date for Fourth Quarter and Full-Year Earnings Release Conference Call,https://cdn.snapi.dev/images/v1/c/i/conf1-2223079.jpg,Business Wire,"HOUSTON--(BUSINESS WIRE)--WM (NYSE: WM) announced that it will release fourth quarter and full-year 2023 financial results after the close of the market on Monday, Feb. 12, 2023 and host its investor conference call Tuesday, Feb. 13 at 10 a.m. ET. Listeners can access a live audio webcast of the conference call by visiting investors.wm.com and selecting “Events & Presentations” from the website menu. A replay of the audio webcast will be available at the same location following the conclusi.",https://www.businesswire.com/news/home/20240109369796/en/WM-Sets-Date-for-Fourth-Quarter-and-Full-Year-Earnings-Release-Conference-Call/
WM,2024-01-04 13:16:52,Waste Management's Dividend Growth Potential Remains Impressive,https://cdn.snapi.dev/images/v1/y/y/image-484191455-2217039.jpg,Seeking Alpha,"Waste Management is the largest environmental solutions provider in North America, and it continues to improve its competitive position. The company generates strong free cash flow, but we expect the measure to face headwinds from sustainability spending. Still, we think its 2027 targets for free cash flow are achievable. Waste Management's return on invested capital is above its cost of capital, indicating excellent value creation. We're huge fans of the value it continues to generate for shareholders.",https://seekingalpha.com/article/4661177-waste-managements-dividend-growth-potential-remains-impressive
WM,2024-01-02 11:39:25,3 Industrial Stocks To Watch In January 2024,https://cdn.snapi.dev/images/v1/w/w/untitled-design-23-1024x576-2213523.jpg,Stockmarketcom,Industrial stocks for your January 2024 watchlist.,https://stockmarket.com/featured/3-industrial-stocks-to-watch-in-january-2024-2024-01-02
WM,2023-12-28 22:26:18,Waste Management Wonders: 3 Stocks Cleaning Up Profitably,https://cdn.snapi.dev/images/v1/y/j/waste-management-1600-2210991.jpg,InvestorPlace,"While money doesn't grow on trees, it can do so on trash, thus warranting a closer examination of top waste management stocks. Basically, the sector benefits from an unavoidable reality.",https://investorplace.com/2023/12/waste-management-wonders-3-stocks-cleaning-up-profitably/
WM,2023-12-27 13:32:16,What Makes Waste Management (WM) a New Buy Stock,https://cdn.snapi.dev/images/v1/o/6/default22-2209343.jpg,Zacks Investment Research,"Waste Management (WM) might move higher on growing optimism about its earnings prospects, which is reflected by its upgrade to a Zacks Rank #2 (Buy).",https://www.zacks.com/stock/news/2202778/what-makes-waste-management-wm-a-new-buy-stock
WM,2023-12-25 21:37:48,7 Rock-Solid Dividend Stocks to Trust in Difficult Times,https://cdn.snapi.dev/images/v1/9/z/monthly-dividends-2207730.jpg,InvestorPlace,"While the upcoming new year generally brings optimistic sentiment to the market, investors should be prepared for anything, which is why solid dividend stocks represent an incredibly relevant topic. Much like playing the hot corner, you've got to be ready for anything.",https://investorplace.com/2023/12/7-rock-solid-dividend-stocks-to-trust-in-difficult-times/
WM,2023-12-22 13:00:00,Waste Management: A Monotonous Dividend Grower That Could Help You Sleep Well At Night,https://cdn.snapi.dev/images/v1/i/f/waste10-2206806.jpg,Seeking Alpha,"Waste Management is a steady eddy type of business that provides a predictable stream of income for long-term dividend investors. The company is North America's leading provider of waste management services and is expected to continue growing due to the rise in waste generation. Waste Management has been rewarding shareholders with buybacks and has had a strong year in 2023, with strong projected growth for 2024.",https://seekingalpha.com/article/4659086-waste-management-a-monotonous-dividend-grower
WM,2023-12-19 18:54:24,7 ‘Bulletproof' Stocks to Buy Ahead of a Wild New Year,https://cdn.snapi.dev/images/v1/f/t/ammunition-bullets-poww-stock-1600-2202842.jpg,InvestorPlace,"Although a new year tends to bring optimism in the market, current vagaries warrant a discussion about bulletproof stocks to buy for 2024. To be fair, even the most influential voices in government are hinting at a positive outcome.",https://investorplace.com/2023/12/7-bulletproof-stocks-to-buy-ahead-of-a-wild-new-year/
WM,2023-12-15 13:36:16,Trade Tracker: Kevin Simpson buys Waste Management and IBM,https://cdn.snapi.dev/images/v1/o/p/trade-tracker-kevin-simpson-buys-waste-management-and-ibm-2198560.jpg,CNBC Television,"Kevin Simpson, Capital Wealth Planning founder and CIO, joins CNBC's ""Halftime Report"" to discuss his latest trades.",https://www.youtube.com/watch?v=BJIQUKwmGTE
WM,2023-12-14 16:51:22,7 Ever-Rising Dividend Stocks Even a Recession Can't Stop,https://cdn.snapi.dev/images/v1/6/r/dividend-stocks-2197360.jpg,InvestorPlace,"Even in turbulent economic times overlayed with bear markets, recessions, and broader uncertainty, some stocks still manage to provide stability, income, and growth for investors. You should always be on the lookout for companies that can deliver rising dividends year after year.",https://investorplace.com/2023/12/7-ever-rising-dividend-stocks-even-a-recession-cant-stop/
